   .563455E-03   .633053E+00   .633043E+00   .000000E+00   .326249E-09
   .574837E-03   .658820E+00   .658809E+00   .000000E+00   .353255E-09
   .586450E-03   .685633E+00   .685621E+00   .000000E+00   .382492E-09
   .598297E-03   .713534E+00   .713521E+00   .000000E+00   .414143E-09
   .610383E-03   .742567E+00   .742553E+00   .000000E+00   .448400E-09
   .622714E-03   .772778E+00   .772762E+00   .000000E+00   .485488E-09
   .635294E-03   .804214E+00   .804197E+00   .000000E+00   .525632E-09
   .648127E-03   .836924E+00   .836906E+00   .000000E+00   .569080E-09
   .661220E-03   .870961E+00   .870942E+00   .000000E+00   .616106E-09
   .674578E-03   .906377E+00   .906356E+00   .000000E+00   .667003E-09
   .688205E-03   .943228E+00   .943205E+00   .000000E+00   .722088E-09
   .702108E-03   .981572E+00   .981547E+00   .000000E+00   .781701E-09
   .716292E-03   .102147E+01   .102144E+01   .000000E+00   .846219E-09
   .730762E-03   .106298E+01   .106295E+01   .000000E+00   .916039E-09
   .745524E-03   .110617E+01   .110614E+01   .000000E+00   .991580E-09
   .760585E-03   .115111E+01   .115108E+01   .000000E+00   .107334E-08
   .775949E-03   .119787E+01   .119783E+01   .000000E+00   .116180E-08
   .791625E-03   .124651E+01   .124647E+01   .000000E+00   .125750E-08
   .807616E-03   .129712E+01   .129708E+01   .000000E+00   .136107E-08
   .823931E-03   .134978E+01   .134973E+01   .000000E+00   .147309E-08
   .840576E-03   .140457E+01   .140451E+01   .000000E+00   .159430E-08
   .857557E-03   .146156E+01   .146151E+01   .000000E+00   .172542E-08
   .874880E-03   .152086E+01   .152080E+01   .000000E+00   .186726E-08
   .892554E-03   .158254E+01   .158248E+01   .000000E+00   .202069E-08
   .910585E-03   .164672E+01   .164665E+01   .000000E+00   .218665E-08
   .928980E-03   .171348E+01   .171340E+01   .000000E+00   .236615E-08
   .947747E-03   .178293E+01   .178284E+01   .000000E+00   .256028E-08
   .966892E-03   .185517E+01   .185508E+01   .000000E+00   .277023E-08
   .986425E-03   .193032E+01   .193023E+01   .000000E+00   .299727E-08
   .100635E-02   .200850E+01   .200840E+01   .000000E+00   .324279E-08
   .102668E-02   .208982E+01   .208971E+01   .000000E+00   .350826E-08
   .104742E-02   .217440E+01   .217428E+01   .000000E+00   .379530E-08
   .106858E-02   .226239E+01   .226225E+01   .000000E+00   .410565E-08
   .109017E-02   .235390E+01   .235376E+01   .000000E+00   .444115E-08
   .111219E-02   .244909E+01   .244893E+01   .000000E+00   .480386E-08
